simulation_id,scenario,tos,qos_class,offered_bandwidth,time_distribution,routing_hops,n_nodes,max_avg_lambda,link_bandwidth,scheduling_policy,tos_queue_weight,min_tos_weight,avg_delay,jitter,packet_loss_rate,delay_p10,delay_p50,delay_p90,actual_bandwidth,log_avg_delay
results_qos_sdwan_240_249_245,A_wfq_fixed,0,Gold,6033.0,1,3,11,9906.0,100000,WFQ,60.0,60.0,0.036692,0.000479,0.0,0.009,0.051,0.06364,6.03403,-3.305196531334728
results_qos_sdwan_240_249_245,A_wfq_fixed,0,Gold,2765.0,4,3,11,9906.0,100000,WFQ,60.0,60.0,0.03342,0.000177,0.0,0.015,0.031881,0.050524,0.987297,-3.3986007558148894
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,7917.0,0,1,11,9906.0,100000,WFQ,30.0,30.0,0.011711,7.1e-05,0.0,0.003,0.017,0.018294,7.9068,-4.447226707922137
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,6852.0,4,2,11,9906.0,100000,WFQ,30.0,30.0,0.022238,0.000221,0.0,0.006,0.034,0.037011,2.36072,-3.8059527417010797
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,5169.0,1,1,11,9906.0,100000,WFQ,30.0,30.0,0.010731,5.5e-05,0.0,0.003,0.017,0.017,5.16443,-4.534618530037147
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,5387.0,4,2,11,9906.0,100000,WFQ,10.0,10.0,0.028007,0.000357,0.0,0.006,0.034,0.049823,1.84542,-3.5753008000517257
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,4662.0,0,4,11,9906.0,100000,WFQ,10.0,10.0,0.056676,0.000628,0.0,0.023599,0.056,0.088597,4.65602,-2.870404438280157
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,9309.0,4,3,11,9906.0,100000,WFQ,10.0,10.0,0.039101,0.000585,0.0,0.009,0.051,0.066835,3.22575,-3.241607236870293
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,4539.0,4,3,11,9906.0,100000,WFQ,10.0,10.0,0.043735,0.00046,0.0,0.015628,0.042,0.07125,1.57184,-3.129606582110319
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,8751.0,1,2,11,9906.0,100000,WFQ,10.0,10.0,0.150523,0.010462,0.0101836423001755,0.028826,0.130331,0.304885,8.74417,-1.8936393825493265
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,2197.0,1,1,11,9906.0,100000,WFQ,10.0,10.0,0.010853,5.9e-05,0.0,0.003,0.017,0.017,2.19166,-4.523313739518259
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,7269.0,4,1,11,9906.0,100000,WFQ,10.0,10.0,0.010102,2.1e-05,0.0,0.005,0.01,0.014,2.53889,-4.5950218549362765
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,2713.0,1,2,11,9906.0,100000,WFQ,10.0,10.0,0.151805,0.010426,0.0139271939019549,0.034,0.131595,0.305714,2.71623,-1.8851584764866378
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,3030.0,0,2,11,9906.0,100000,WFQ,10.0,10.0,0.155498,0.010454,0.0130315884890181,0.033304,0.135733,0.309344,3.02887,-1.8611224091818954
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,8878.0,0,1,11,9906.0,100000,WFQ,10.0,10.0,0.144443,0.010375,0.0129481973929754,0.022629,0.124574,0.298251,8.88345,-1.9348703129187288
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,8732.0,1,2,11,9906.0,100000,WFQ,10.0,10.0,0.021826,0.000103,0.0,0.01,0.02,0.033419,8.73325,-3.824653359291239
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,5166.0,0,2,11,9906.0,100000,WFQ,30.0,30.0,0.026762,0.000243,0.0,0.006,0.034,0.04599,5.15373,-3.62077230809934
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,8130.0,4,1,11,9906.0,100000,WFQ,30.0,30.0,0.009645,1.8e-05,0.0,0.005,0.01,0.014,2.72946,-4.641315632624445
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,3908.0,0,1,11,9906.0,100000,WFQ,30.0,30.0,0.014279,8.7e-05,0.0,0.003,0.017,0.026684,3.90939,-4.248965352533979
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,7342.0,0,3,11,9906.0,100000,WFQ,10.0,10.0,0.042066,0.000639,0.0,0.009,0.051,0.07037,7.32163,-3.1685154655292513
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,2605.0,0,1,11,9906.0,100000,WFQ,10.0,10.0,0.012407,7.8e-05,0.0,0.003,0.017,0.021382,2.59647,-4.389494449521402
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,5904.0,0,1,11,9906.0,100000,WFQ,30.0,30.0,0.010471,5.4e-05,0.0,0.003,0.017,0.017,5.90498,-4.559145747676812
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,8761.0,0,2,11,9906.0,100000,WFQ,10.0,10.0,0.029427,0.000314,0.0,0.01,0.028,0.051439,8.76909,-3.525842658731849
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,3624.0,1,3,11,9906.0,100000,WFQ,10.0,10.0,0.040015,0.000598,0.0,0.009,0.051,0.067023,3.62741,-3.2185008951631273
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,5837.0,1,2,11,9906.0,100000,WFQ,10.0,10.0,0.152438,0.010476,0.0129306590975003,0.034,0.132558,0.306105,5.8292,-1.880997322978577
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,8819.0,1,1,11,9906.0,100000,WFQ,10.0,10.0,0.01079,3.2e-05,0.0,0.005,0.01,0.016459,8.82015,-4.529135499712094
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,9322.0,4,2,11,9906.0,100000,WFQ,30.0,30.0,0.022582,0.000218,0.0,0.006,0.034,0.037807,3.17895,-3.7906021502238065
results_qos_sdwan_240_249_245,A_wfq_fixed,0,Gold,5220.0,0,1,11,9906.0,100000,WFQ,60.0,60.0,0.010735,2.8e-05,0.0,0.005,0.01,0.016518,5.20311,-4.534245847651393
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,2818.0,1,2,11,9906.0,100000,WFQ,30.0,30.0,0.025715,0.000244,0.0,0.006,0.034,0.045508,2.81424,-3.6606807997552577
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,4290.0,0,3,11,9906.0,100000,WFQ,10.0,10.0,0.166646,0.010546,0.0129053066602399,0.043562,0.147221,0.320712,4.29652,-1.7918834769166907
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,2919.0,4,1,11,9906.0,100000,WFQ,10.0,10.0,0.012156,7.5e-05,0.0,0.003,0.017,0.020062,1.03042,-4.4099324039275904
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,8755.0,1,1,11,9906.0,100000,WFQ,10.0,10.0,0.009199,1.4e-05,0.0,0.005,0.01,0.014,8.7543,-4.688660496487117
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,4345.0,4,2,11,9906.0,100000,WFQ,10.0,10.0,0.030245,0.000327,0.0,0.01,0.028,0.052234,1.50966,-3.4984243974232596
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,7926.0,0,3,11,9906.0,100000,WFQ,10.0,10.0,0.169601,0.010745,0.0154714798504609,0.048697,0.151162,0.323457,7.93522,-1.7743066594153019
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,2462.0,1,2,11,9906.0,100000,WFQ,30.0,30.0,0.027883,0.000237,0.0,0.008083,0.034,0.047256,2.46664,-3.579738094861494
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,9207.0,0,1,11,9906.0,100000,WFQ,10.0,10.0,0.013319,7.7e-05,0.0,0.005,0.011337,0.023931,9.20039,-4.318563691763243
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,2666.0,4,2,11,9906.0,100000,WFQ,30.0,30.0,0.021726,0.000214,0.0,0.006,0.026017,0.03548,0.961222,-3.829245578970578
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,6206.0,1,1,11,9906.0,100000,WFQ,30.0,30.0,0.010085,4.9e-05,0.0,0.003,0.017,0.017,6.21499,-4.596706107575962
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,9001.0,1,2,11,9906.0,100000,WFQ,10.0,10.0,0.026758,0.000313,0.0,0.006,0.034,0.047633,8.98644,-3.6209217849307094
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,4954.0,4,1,11,9906.0,100000,WFQ,10.0,10.0,0.010919,5.9e-05,0.0,0.003,0.017,0.017,1.68558,-4.517250887950208
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,6886.0,4,2,11,9906.0,100000,WFQ,10.0,10.0,0.027424,0.000226,0.0,0.01,0.027008,0.046226,2.36873,-3.5963367365667676
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,9906.0,4,2,11,9906.0,100000,WFQ,10.0,10.0,0.03048,0.000345,0.0,0.01,0.028,0.053803,3.40324,-3.4906845481636917
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,5630.0,0,2,11,9906.0,100000,WFQ,30.0,30.0,0.025273,0.000251,0.0,0.006,0.034,0.044516,5.62785,-3.6780186467811906
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,3443.0,4,1,11,9906.0,100000,WFQ,10.0,10.0,0.010893,5.7e-05,0.0,0.003,0.017,0.017,1.22395,-4.519634897881828
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,5121.0,4,1,11,9906.0,100000,WFQ,30.0,30.0,0.010355,2.4e-05,0.0,0.005,0.01,0.014635,1.79054,-4.570285784134589
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,8354.0,4,1,11,9906.0,100000,WFQ,10.0,10.0,0.01553,0.000156,0.0,0.005,0.013872,0.030235,2.77186,-4.164981641821542
results_qos_sdwan_240_249_245,A_wfq_fixed,0,Gold,2485.0,0,4,11,9906.0,100000,WFQ,60.0,60.0,0.050406,0.000782,0.0,0.012,0.068,0.082963,2.47937,-2.987645063371372
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,6353.0,0,3,11,9906.0,100000,WFQ,30.0,30.0,0.037619,0.000242,0.0,0.015,0.038127,0.057343,6.3415,-3.280246037068079
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,7789.0,1,3,11,9906.0,100000,WFQ,10.0,10.0,0.040876,0.000391,0.0,0.015,0.041244,0.065914,7.78793,-3.1972121852321744
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,7522.0,4,2,11,9906.0,100000,WFQ,10.0,10.0,0.022112,0.000219,0.0,0.006,0.034,0.036145,2.59063,-3.8116348313968778
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,5027.0,0,2,11,9906.0,100000,WFQ,10.0,10.0,0.029441,0.000365,0.0,0.006,0.034,0.05196,5.00981,-3.525367018307036
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,9828.0,4,3,11,9906.0,100000,WFQ,30.0,30.0,0.036598,0.000227,0.0,0.015,0.036457,0.056015,3.28421,-3.307761684876642
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,2622.0,4,3,11,9906.0,100000,WFQ,10.0,10.0,0.039035,0.000587,0.0,0.009,0.051,0.06617,0.948502,-3.2432965994098826
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,9196.0,4,1,11,9906.0,100000,WFQ,30.0,30.0,0.011062,5.9e-05,0.0,0.003,0.017,0.017,3.03328,-4.504239467409651
results_qos_sdwan_240_249_245,A_wfq_fixed,0,Gold,2928.0,4,1,11,9906.0,100000,WFQ,60.0,60.0,0.010838,5.6e-05,0.0,0.003,0.017,0.017,1.05734,-4.524696801838215
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,7981.0,1,2,11,9906.0,100000,WFQ,10.0,10.0,0.025796,0.000309,0.0,0.006,0.034,0.045702,7.97454,-3.657535837834006
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,6830.0,4,4,11,9906.0,100000,WFQ,30.0,30.0,0.051156,0.000792,0.0,0.012778,0.068,0.084265,2.38686,-2.9728754914110636
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,2045.0,1,3,11,9906.0,100000,WFQ,10.0,10.0,0.036717,0.000299,0.0,0.015,0.035227,0.058074,2.04293,-3.304515415913826
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,8566.0,4,3,11,9906.0,100000,WFQ,10.0,10.0,0.043294,0.000459,0.0,0.015053,0.042,0.07074,2.86774,-3.1397412217044733
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,2819.0,4,1,11,9906.0,100000,WFQ,10.0,10.0,0.011695,6.1e-05,0.0,0.003,0.017,0.019895,0.996293,-4.448593878945995
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,8589.0,4,1,11,9906.0,100000,WFQ,10.0,10.0,0.017615,0.000199,0.0,0.003,0.017,0.034828,2.98883,-4.039004467188936
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,8999.0,1,2,11,9906.0,100000,WFQ,30.0,30.0,0.023592,0.000225,0.0,0.006,0.034,0.041899,9.00115,-3.746847607469162
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,6971.0,4,2,11,9906.0,100000,WFQ,30.0,30.0,0.023358,9.5e-05,0.0,0.01,0.022576,0.036237,2.35874,-3.7568157411257634
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,2780.0,1,1,11,9906.0,100000,WFQ,30.0,30.0,0.01041,2.6e-05,0.0,0.005,0.01,0.01478,2.77381,-4.564988396355259
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,8235.0,0,1,11,9906.0,100000,WFQ,10.0,10.0,0.011795,3.8e-05,0.0,0.005,0.01,0.020149,8.24399,-4.440079566122499
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,4625.0,0,2,11,9906.0,100000,WFQ,10.0,10.0,0.028635,0.000371,0.0,0.006,0.034,0.050806,4.62599,-3.5531255331363165
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,4681.0,0,3,11,9906.0,100000,WFQ,30.0,30.0,0.038514,0.000224,0.0,0.016696,0.039326,0.057689,4.68264,-3.256733467424441
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,3514.0,4,2,11,9906.0,100000,WFQ,30.0,30.0,0.024584,0.000226,0.0,0.006,0.034,0.043051,1.22322,-3.7056594541539534
results_qos_sdwan_240_249_245,A_wfq_fixed,0,Gold,2188.0,4,2,11,9906.0,100000,WFQ,60.0,60.0,0.026911,0.000229,0.0,0.006,0.034,0.046608,0.803665,-3.6152201540270457
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,4562.0,4,2,11,9906.0,100000,WFQ,10.0,10.0,0.028816,0.000384,0.0,0.006,0.034,0.051117,1.55971,-3.546824490548537
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,7806.0,1,2,11,9906.0,100000,WFQ,10.0,10.0,0.02659,0.000308,0.0,0.006,0.034,0.046972,7.82645,-3.6272200737272087
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,4815.0,0,1,11,9906.0,100000,WFQ,30.0,30.0,0.014241,9.5e-05,0.0,0.003,0.017,0.027122,4.81799,-4.251630150744846
results_qos_sdwan_240_249_245,A_wfq_fixed,0,Gold,6592.0,1,1,11,9906.0,100000,WFQ,60.0,60.0,0.009751,1.9e-05,0.0,0.005,0.01,0.014,6.59682,-4.630385435129155
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,7496.0,4,1,11,9906.0,100000,WFQ,30.0,30.0,0.013548,5.9e-05,0.0,0.005,0.01323,0.023728,2.49465,-4.301516344026612
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,7284.0,1,2,11,9906.0,100000,WFQ,10.0,10.0,0.025662,0.000216,0.0,0.01,0.023442,0.042924,7.28698,-3.6627439805093105
results_qos_sdwan_240_249_245,A_wfq_fixed,0,Gold,9497.0,0,2,11,9906.0,100000,WFQ,60.0,60.0,0.023285,9.1e-05,0.0,0.01,0.022647,0.035853,9.50258,-3.7599459025477966
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,6597.0,4,3,11,9906.0,100000,WFQ,10.0,10.0,0.03915,0.000583,0.0,0.009,0.051,0.066694,2.25898,-3.240354856545325
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,3311.0,1,2,11,9906.0,100000,WFQ,30.0,30.0,0.023592,0.000114,0.0,0.01,0.022355,0.037348,3.30559,-3.746847607469162
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,7209.0,1,3,11,9906.0,100000,WFQ,10.0,10.0,0.042575,0.000653,0.0,0.009,0.051,0.072878,7.21517,-3.156488052433385
results_qos_sdwan_240_249_245,A_wfq_fixed,0,Gold,7808.0,4,4,11,9906.0,100000,WFQ,60.0,60.0,0.050277,0.000263,0.0,0.027989,0.050167,0.07147,2.67626,-2.9902075629112908
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,7914.0,0,2,11,9906.0,100000,WFQ,10.0,10.0,0.035274,0.00049,0.0,0.010105,0.029203,0.063561,7.93311,-3.3446091303339642
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,6023.0,1,2,11,9906.0,100000,WFQ,10.0,10.0,0.030493,0.000483,0.0,0.006,0.034,0.056138,6.02212,-3.490258129906529
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,7091.0,1,2,11,9906.0,100000,WFQ,10.0,10.0,0.031787,0.000495,0.0,0.006,0.034,0.057841,7.10444,-3.44869787781101
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,9033.0,0,4,11,9906.0,100000,WFQ,30.0,30.0,0.056066,0.000822,0.0,0.015369,0.068,0.088538,9.00979,-2.881225710788514
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,8788.0,0,4,11,9906.0,100000,WFQ,10.0,10.0,0.191984,0.0114,0.0124379108150761,0.063145,0.173873,0.347931,8.78288,-1.650343243760104
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,5811.0,0,3,11,9906.0,100000,WFQ,10.0,10.0,0.180952,0.011361,0.0120649928554286,0.052361,0.162257,0.336863,5.79553,-1.7095234762564568
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,9106.0,4,3,11,9906.0,100000,WFQ,10.0,10.0,0.04823,0.000861,0.0,0.009,0.051,0.083053,3.12184,-3.0317740449012565
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,3892.0,0,1,11,9906.0,100000,WFQ,30.0,30.0,0.014408,5.8e-05,0.0,0.005,0.014,0.024746,3.88714,-4.239971671108482
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,7107.0,1,1,11,9906.0,100000,WFQ,30.0,30.0,0.010411,5.3e-05,0.0,0.003,0.017,0.017,7.10382,-4.564892339489521
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,6645.0,4,3,11,9906.0,100000,WFQ,10.0,10.0,0.204896,0.010797,0.019989744940322,0.061672,0.209086,0.340114,2.31412,-1.5852527456457455
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,6231.0,1,1,11,9906.0,100000,WFQ,30.0,30.0,0.011605,3.1e-05,0.0,0.005,0.01,0.019035,6.23122,-4.456319239255737
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,3958.0,4,1,11,9906.0,100000,WFQ,10.0,10.0,0.009659,1.9e-05,0.0,0.005,0.01,0.014,1.36017,-4.639865155784978
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,3689.0,0,1,11,9906.0,100000,WFQ,10.0,10.0,0.01181,5e-05,0.0,0.005,0.01,0.020408,3.70147,-4.438808648772866
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,2092.0,0,3,11,9906.0,100000,WFQ,30.0,30.0,0.040371,0.000503,0.0,0.009,0.051,0.066342,2.10263,-3.209643573554623
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,2164.0,0,3,11,9906.0,100000,WFQ,10.0,10.0,0.172002,0.010886,0.0140522414997697,0.051,0.153579,0.326719,2.16434,-1.760249174329311
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,8522.0,0,2,11,9906.0,100000,WFQ,10.0,10.0,0.160128,0.010743,0.0137064474443149,0.036253,0.1409,0.314851,8.52577,-1.831781783577746
results_qos_sdwan_240_249_245,A_wfq_fixed,0,Gold,2575.0,0,2,11,9906.0,100000,WFQ,60.0,60.0,0.023031,9.5e-05,0.0,0.01,0.021944,0.036121,2.57792,-3.770914144468266
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,4820.0,1,1,11,9906.0,100000,WFQ,10.0,10.0,0.010473,3e-05,0.0,0.005,0.01,0.014,4.82303,-4.558954762191129
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,5579.0,0,2,11,9906.0,100000,WFQ,10.0,10.0,0.022748,0.000224,0.0,0.006,0.034,0.037071,5.5922,-3.783278049537584
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,9424.0,0,3,11,9906.0,100000,WFQ,10.0,10.0,0.167835,0.010618,0.0126742953232493,0.044326,0.148473,0.322005,9.40608,-1.7847739250543428
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,8057.0,4,1,11,9906.0,100000,WFQ,30.0,30.0,0.011254,3.1e-05,0.0,0.005,0.01,0.018457,2.72546,-4.48703165797105
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,2486.0,1,2,11,9906.0,100000,WFQ,30.0,30.0,0.02282,0.00022,0.0,0.006,0.031016,0.040123,2.48054,-3.7801179345482074
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,4136.0,4,2,11,9906.0,100000,WFQ,10.0,10.0,0.022298,0.000101,0.0,0.01,0.02,0.034783,1.46203,-3.8032582906367574
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,9311.0,1,3,11,9906.0,100000,WFQ,10.0,10.0,0.16412,0.010762,0.0116241114462547,0.041786,0.145073,0.318373,9.30903,-1.807157411408152
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,3210.0,0,3,11,9906.0,100000,WFQ,10.0,10.0,0.170437,0.010707,0.0144828628123443,0.050327,0.152031,0.324204,3.20138,-1.7693895520073288
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,6368.0,4,2,11,9906.0,100000,WFQ,10.0,10.0,0.190082,0.010477,0.0203005363575669,0.048291,0.192922,0.324678,2.17426,-1.6602997209776897
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,2656.0,0,3,11,9906.0,100000,WFQ,10.0,10.0,0.035809,0.000238,0.0,0.015,0.034599,0.055181,2.66095,-3.32955602052228
results_qos_sdwan_240_249_245,A_wfq_fixed,2,Bronze,6761.0,1,1,11,9906.0,100000,WFQ,10.0,10.0,0.012317,8.4e-05,0.0,0.003,0.017,0.021002,6.75682,-4.39677485702279
results_qos_sdwan_240_249_245,A_wfq_fixed,1,Silver,8481.0,0,2,11,9906.0,100000,WFQ,30.0,30.0,0.025978,0.000125,0.0,0.01,0.026072,0.040725,8.47555,-3.650505252997045
results_qos_sdwan_240_249_246,A_wfq_fixed,1,Silver,5119.0,0,2,11,9981.0,100000,WFQ,30.0,30.0,0.028275,0.00015,0.0,0.012273,0.028,0.044097,5.12187,-3.5657772569799526
results_qos_sdwan_240_249_246,A_wfq_fixed,2,Bronze,3167.0,4,3,11,9981.0,100000,WFQ,10.0,10.0,0.037158,0.000287,0.0,0.015,0.036299,0.058334,1.14621,-3.2925761877981583
results_qos_sdwan_240_249_246,A_wfq_fixed,2,Bronze,6257.0,1,3,11,9981.0,100000,WFQ,10.0,10.0,0.036089,0.000509,0.0,0.009,0.051,0.061268,6.25577,-3.321767169217839
results_qos_sdwan_240_249_246,A_wfq_fixed,1,Silver,7175.0,4,1,11,9981.0,100000,WFQ,30.0,30.0,0.010097,2.2e-05,0.0,0.005,0.01,0.014,2.44342,-4.595516928959953
results_qos_sdwan_240_249_246,A_wfq_fixed,2,Bronze,3714.0,0,2,11,9981.0,100000,WFQ,10.0,10.0,0.022586,0.000222,0.0,0.006,0.034,0.037743,3.7134,-3.7904250336806586
results_qos_sdwan_240_249_246,A_wfq_fixed,2,Bronze,8261.0,0,1,11,9981.0,100000,WFQ,10.0,10.0,0.012791,9e-05,0.0,0.003,0.017,0.022931,8.26577,-4.359013480364881
results_qos_sdwan_240_249_246,A_wfq_fixed,1,Silver,4557.0,4,2,11,9981.0,100000,WFQ,30.0,30.0,0.022685,9.8e-05,0.0,0.01,0.020898,0.03556,1.59276,-3.78605136586621
results_qos_sdwan_240_249_246,A_wfq_fixed,2,Bronze,9220.0,0,4,11,9981.0,100000,WFQ,10.0,10.0,0.087702,0.002817,2.8136742974444855e-05,0.038645,0.074711,0.152011,9.21537,-2.4338105748469263
results_qos_sdwan_240_249_246,A_wfq_fixed,1,Silver,4396.0,0,3,11,9981.0,100000,WFQ,30.0,30.0,0.04133,0.000519,0.0,0.010982,0.051,0.068072,4.3984,-3.186166650458496
results_qos_sdwan_240_249_246,A_wfq_fixed,2,Bronze,4808.0,4,3,11,9981.0,100000,WFQ,10.0,10.0,0.080598,0.003322,4.570224768006685e-05,0.03,0.064464,0.150897,1.69173,-2.5182814436732057
results_qos_sdwan_240_249_246,A_wfq_fixed,1,Silver,4148.0,1,2,11,9981.0,100000,WFQ,30.0,30.0,0.031381,0.000281,0.0,0.00718,0.034,0.052227,4.15311,-3.4615526647535213
results_qos_sdwan_240_249_246,A_wfq_fixed,1,Silver,7907.0,4,1,11,9981.0,100000,WFQ,30.0,30.0,0.010739,5.5e-05,0.0,0.003,0.017,0.017,2.67445,-4.5338733041060575
results_qos_sdwan_240_249_246,A_wfq_fixed,2,Bronze,6159.0,0,1,11,9981.0,100000,WFQ,10.0,10.0,0.010905,3.3e-05,0.0,0.005,0.01,0.017017,6.14639,-4.518533879328545
results_qos_sdwan_240_249_246,A_wfq_fixed,2,Bronze,7904.0,4,2,11,9981.0,100000,WFQ,10.0,10.0,0.141149,0.036683,0.0070926896428072,0.010506,0.062394,0.401071,2.72843,-1.9579392089694425
results_qos_sdwan_240_249_246,A_wfq_fixed,1,Silver,8113.0,4,2,11,9981.0,100000,WFQ,30.0,30.0,0.03251,0.000302,0.0,0.008052,0.034,0.054143,2.82276,-3.4262075446663234
results_qos_sdwan_240_249_246,A_wfq_fixed,2,Bronze,7401.0,4,1,11,9981.0,100000,WFQ,10.0,10.0,0.130645,0.036608,0.007477437809448,0.005911,0.049665,0.39131,2.51212,-2.0352715579353617
results_qos_sdwan_240_249_246,A_wfq_fixed,2,Bronze,5998.0,4,2,11,9981.0,100000,WFQ,10.0,10.0,0.022951,0.000113,0.0,0.01,0.020581,0.036506,2.08404,-3.7743937704401085
results_qos_sdwan_240_249_246,A_wfq_fixed,2,Bronze,2377.0,4,2,11,9981.0,100000,WFQ,10.0,10.0,0.027342,0.000164,0.0,0.01,0.028,0.043781,0.8773,-3.5993312974723364
results_qos_sdwan_240_249_246,A_wfq_fixed,2,Bronze,6074.0,0,1,11,9981.0,100000,WFQ,10.0,10.0,0.011572,6.8e-05,0.0,0.003,0.017,0.017716,6.0757,-4.459166891868248
